"tube","session","root.len.prod","root.len.mort","root.len.stand","rhiz.len.prod","rhiz.len.mort","rhiz.len.stand","myc.prod","myc.mort","myc.stand","tube.east","tube.north","ring","block","co2treat","ntreat","fulldate","year","mo","doe","doy"
26,21,0,-8.62780734989747,12.394069333923,0,0,2.19724259434019,0,0,0,6.61267268904914,237.467322102073,3,2,1,0,2000-09-09,2000,9,982,252
27,21,0,-2.63506793818764,18.8690752638168,0,0,4.81345479164884,0,0,0,10.3310760296254,237.707309305496,3,2,1,0,2000-09-09,2000,9,982,252
28,21,0.997051414973251,0,33.3283695668302,0,0,5.35473772593302,0,0,0,1.97464556146879,230.613774146605,3,2,1,1,2000-09-09,2000,9,982,252
29,21,0,-2.84362031850897,10.7507113331804,0,0,0,2036.59074708937,-678.863582363124,2715.4543294525,1.99648029786844,227.184506382921,3,2,1,1,2000-09-09,2000,9,982,252
30,21,4.08428924710573,-3.04496231392481,7.54545489652716,2.62373762369697,-1.66794139903215,2.62373762369697,0,0,0,1.89798862958539,222.942211838242,3,2,1,1,2000-09-09,2000,9,982,252
31,21,0,0,5.7934451859324,0,0,1.77988376798557,0,0,0,-7.15595601899253,230.137970327543,3,2,1,1,2000-09-09,2000,9,982,252
32,21,0,0,8.22956950902513,0,-1.52293695084967,0.731812909261752,0,0,0,-8.51656489690314,230.129854870543,3,2,1,1,2000-09-09,2000,9,982,252
33,21,3.04187287486735,-12.0348935881335,17.4519851373591,1.69675956460861,-8.48308135773529,3.87550414259225,1018.29537354469,-339.431791181562,9504.09015308374,-10.1819755033672,228.928189790243,3,2,1,1,2000-09-09,2000,9,982,252
34,21,0,0,1.10131286932262,0,-2.34780701656326,9.51235745135099,0,-4073.18149417874,0,-2.8896032625905,237.565019542449,3,2,1,0,2000-09-09,2000,9,982,252
35,21,0.470233966065357,0,3.38932907749553,0,0,2.76208656648889,0,0,0,-1.75632508108452,241.625111308262,3,2,1,0,2000-09-09,2000,9,982,252
36,21,0,-3.55678175572415,5.03852652456195,2.4711935214463,0,30.9240258155154,1357.72716472625,-3054.88612063406,3054.88612063406,-0.427197265283505,246.73611116136,3,2,1,0,2000-09-09,2000,9,982,252
37,21,0,0,0,0,0,0,0,0,0,127.667453109657,316.760501473659,4,3,1,0,2000-09-09,2000,9,982,252
38,21,0,-1.80234724197442,43.1090813857842,0,-5.23174959608633,6.7310137201582,0,0,0,131.9991158778,316.25872155639,4,3,1,0,2000-09-09,2000,9,982,252
39,21,0,0,41.6728672250557,0,0,6.93343701924416,0,0,0,133.51737910484,315.89147977918,4,3,1,0,2000-09-09,2000,9,982,252
40,21,0,0,9.46742745458474,0,-0.488758405255949,13.7439600958295,0,0,0,120.374459544567,309.722729188392,4,3,1,0,2000-09-09,2000,9,982,252
41,21,0,0,10.9122168412234,0,-4.05819364969867,1.63663135695277,0,0,0,119.302030817482,307.734152317727,4,3,1,0,2000-09-09,2000,9,982,252
42,21,0,-7.8782362636324,43.8997897758673,0,-1.17844823573721,1.04995501004373,0,0,0,117.685840817869,303.806082073302,4,3,1,0,2000-09-09,2000,9,982,252
43,21,0,-2.97118671248522,17.5907182275075,0,0,1.55935371373949,0,0,0,113.467739281492,314.55913465151,4,3,1,1,2000-09-09,2000,9,982,252
44,21,0,-12.7375306072963,13.6727261677724,8.05189729159854,-4.88236147778439,37.3713507779594,0,-9504.09015308374,2715.4543294525,109.37935835955,313.96182697251,4,3,1,1,2000-09-09,2000,9,982,252
45,21,0,0,3.48189537899185,0,0,0,0,0,0,108.320991150716,315.790725048179,4,3,1,1,2000-09-09,2000,9,982,252
46,21,0,0,0.677321911622937,0,-1.91511481636029,7.40413033611674,0,0,0,118.361646355229,324.07084982471,4,3,1,1,2000-09-09,2000,9,982,252
47,21,0,-8.46164227669707,0,0,-2.85649230373983,1.35752289589383,0,0,0,118.40911013529,325.51118734285,4,3,1,1,2000-09-09,2000,9,982,252
48,21,0.548876450283304,0,9.14755059312149,0,0,0,0,0,0,117.915430733629,327.877797083958,4,3,1,1,2000-09-09,2000,9,982,252
49,21,0,0,4.06930851646559,0,-0.816752158084971,1.82716438071889,0,0,0,22.5056070418115,120.349846758796,5,2,0,1,2000-09-09,2000,9,982,252
50,21,0.486640513481032,0,19.7444393653886,0,-1.463462200205,0,678.863582363124,0,678.863582363124,26.6759942895578,119.743577796122,5,2,0,1,2000-09-09,2000,9,982,252
51,21,0,0,3.91539855694741,0,0,14.157793506365,678.863582363124,0,678.863582363124,28.3925992504049,120.018794738012,5,2,0,1,2000-09-09,2000,9,982,252
52,21,0,-1.11516046688741,17.5358217409924,0,0,0,0,0,0,20.0581666809568,113.14005709879,5,2,0,1,2000-09-09,2000,9,982,252
53,21,2.37231216261344,-0.883686278032848,9.0238551443327,0,0,21.5113485055956,0,0,0,19.524150362894,109.045581873764,5,2,0,1,2000-09-09,2000,9,982,252
54,21,3.89528874771417,-1.7953655162097,24.1259255359821,0,0,1.76163473602674,0,0,678.863582363124,19.6456451567674,106.132685543379,5,2,0,1,2000-09-09,2000,9,982,252
55,21,14.1165576250506,-2.96902512140784,59.6370559515706,0,0,0,0,0,0,14.1680710631876,115.684176955481,5,2,0,0,2000-09-09,2000,9,982,252
56,21,0,0,2.7063110126104,0,0,0,0,0,0,12.9028354322694,116.449165312867,5,2,0,0,2000-09-09,2000,9,982,252
57,21,0,-1.91264224885147,23.8059379018684,0,-7.58509524517036,8.32789598834306,0,0,0,9.93991920368886,116.296335077776,5,2,0,0,2000-09-09,2000,9,982,252
58,21,0,0,4.89735948489295,0,0,5.79393908967646,0,0,0,16.55459294105,124.858778148039,5,2,0,0,2000-09-09,2000,9,982,252
59,21,0,-4.00313964244214,0,0,-8.70997626619745,6.96527856679296,339.431791181562,0,1357.72716472625,16.845590742682,128.38958863911,5,2,0,0,2000-09-09,2000,9,982,252
60,21,0,-2.60625180513688,6.80411858811822,0,0,7.19935642106371,0,0,0,16.3606067095891,129.704399928931,5,2,0,0,2000-09-09,2000,9,982,252
61,21,0,0,12.3877237887011,0,0,4.54295712569972,0,0,0,163.800685296065,164.121567317579,6,3,0,1,2000-09-09,2000,9,982,252
62,21,0,-1.95203564562264,11.3773654279981,0,0,6.57709461427439,0,0,0,166.721742091595,161.639267072616,6,3,0,1,2000-09-09,2000,9,982,252
63,21,0,0,0.414555973420255,0.423581403772002,0,8.96570356791593,0,0,0,170.185834434808,161.706123821096,6,3,0,1,2000-09-09,2000,9,982,252
64,21,0,0,5.33352527150986,0,-0.988880661676545,0,0,0,0,158.160305300194,154.562457466387,6,3,0,1,2000-09-09,2000,9,982,252
65,21,0,0,1.35029218573138,3.15528069484736,0,3.15528069484736,0,0,0,158.277962215774,152.816721362976,6,3,0,1,2000-09-09,2000,9,982,252
66,21,0,-3.24854516892016,8.64687548971166,0,0,3.99044347068397,0,0,0,157.795122961006,148.816005188868,6,3,0,1,2000-09-09,2000,9,982,252
